id,teff_16,teff,teff_84,e_teff,logg_16,logg,logg_84,e_logg,feh_16,feh,feh_84,e_feh,age_16,age,age_84,mass_16,mass,mass_84,radius_16,radius,radius_84,distance_16,distance,distance_84,luminosity_16,luminosity,luminosity_84,AV_16,AV,AV_84,nu_max_16,nu_max,nu_max_84,delta_nu_16,delta_nu,delta_nu_84
636269615009236736,-11,8056,9,14,-0.00,4.10,0.00,0.005,-0.037,-0.724,0.008,0.038,-0.01,2.23,0.03,-0.01,1.32,0.00,-0.018,1.689,0.005,-1.172,461.044,2.763,-0.219,10.785,0.083,-0.043,0.919,0.011,-4.753,1220.944,13.631,-0.225,69.105,0.716
636178737796994944,-76,6385,359,367,-0.01,4.44,0.01,0.011,-0.501,-0.336,0.089,0.509,-0.31,1.24,0.29,-0.02,1.06,0.01,-0.016,1.031,0.009,-1.534,358.061,1.636,-0.071,1.598,0.326,-0.041,0.295,0.168,-49.261,2949.711,48.666,-1.336,138.031,1.452
636660560112881408,-2,6414,15,16,-0.00,4.65,0.00,0.003,-0.023,-1.603,0.010,0.025,-0.05,0.25,0.01,-0.00,0.84,0.00,-0.001,0.717,0.000,-0.354,188.115,0.163,-0.002,0.784,0.005,-0.003,0.499,0.008,-2.741,4810.227,22.877,-0.091,209.271,0.609
636559374979405952,-10,5835,12,16,-0.01,4.27,0.01,0.012,-0.022,-0.446,0.029,0.036,-0.60,13.01,0.34,-0.01,0.84,0.01,-0.007,1.106,0.007,-1.865,369.515,1.898,-0.013,1.276,0.014,-0.000,0.000,0.000,-30.682,2122.852,41.969,-1.099,113.775,1.357
611380691846024448,-50,6894,57,77,-0.02,4.15,0.02,0.023,-0.237,-2.249,0.198,0.309,-0.95,8.74,0.77,-0.02,0.85,0.03,-0.011,1.285,0.012,-2.615,433.490,2.633,-0.080,3.361,0.089,-0.025,0.591,0.028,-48.459,1462.882,54.479,-1.623,88.075,1.685
610229846769311104,-47,6681,39,61,-0.01,3.64,0.01,0.011,-0.015,-0.564,0.025,0.029,-0.02,1.94,0.01,-0.00,1.44,0.01,-0.026,3.030,0.026,-3.946,1118.288,5.721,-0.190,16.381,0.195,-0.020,0.283,0.016,-7.271,455.399,7.030,-0.347,32.223,0.331
611860014492196608,-18,5339,19,26,-0.00,4.57,0.00,0.003,-0.016,-0.132,0.014,0.021,-0.23,3.89,0.18,-0.00,0.84,0.00,-0.002,0.789,0.003,-0.582,235.193,0.555,-0.008,0.455,0.009,-0.024,0.100,0.024,-26.318,4361.687,18.608,-0.753,184.948,0.550
3595762601786660864,-14,7741,7,15,-0.00,4.29,0.02,0.017,-0.025,-1.541,0.006,0.025,-0.12,3.03,0.01,-0.00,1.10,0.00,-0.024,1.251,0.003,-11.057,458.567,1.759,-0.230,5.057,0.041,-0.001,0.641,0.001,-7.903,1892.174,77.618,-0.307,97.873,2.809
3594974011431188096,-15,5662,17,23,-0.01,4.53,0.01,0.009,-0.034,-0.199,0.034,0.048,-0.80,3.91,0.50,-0.01,0.89,0.01,-0.005,0.850,0.005,-0.788,282.636,0.878,-0.004,0.669,0.004,-0.000,0.000,0.000,-41.205,3849.034,63.943,-1.418,170.145,1.679
3595711062179511168,-15,6087,15,22,-0.01,4.24,0.01,0.018,-0.031,-0.333,0.031,0.043,-0.57,7.39,0.58,-0.02,0.98,0.02,-0.009,1.239,0.010,-1.013,208.238,1.044,-0.019,1.897,0.019,-0.000,0.000,0.000,-55.444,1926.371,56.635,-1.727,102.876,1.752
3594855195455942400,-28,6625,28,40,-0.00,4.36,0.00,0.005,-0.042,-0.464,0.033,0.054,-0.03,1.67,0.02,-0.00,1.13,0.00,-0.006,1.162,0.006,-2.441,405.232,2.538,-0.066,2.345,0.048,-0.016,0.209,0.017,-20.415,2432.007,27.597,-0.815,118.347,1.027
3595721301381073536,0,4597,0,0,-0.00,4.73,0.00,0.000,-0.000,-0.694,0.000,0.001,-0.00,1.04,0.00,-0.00,0.59,0.00,-0.000,0.549,0.000,-0.014,112.465,0.019,-0.000,0.121,0.000,-0.001,0.372,0.000,-0.662,6832.250,0.801,-0.025,266.523,0.032
5920461616950489728,-9,7189,13,16,-0.00,4.28,0.00,0.002,-0.011,-0.482,0.012,0.016,-0.01,1.41,0.01,-0.00,1.28,0.00,-0.003,1.353,0.002,-1.151,399.574,0.701,-0.017,4.395,0.045,-0.004,0.416,0.009,-6.080,1940.726,6.179,-0.231,96.107,0.262
5229896395468595840,-34,7606,37,50,-0.01,4.26,0.01,0.011,-0.024,0.020,0.012,0.027,-0.05,0.48,0.07,-0.01,1.58,0.01,-0.011,1.545,0.012,-3.797,586.920,4.006,-0.125,7.192,0.135,-0.013,0.316,0.013,-28.026,1787.498,28.609,-0.924,84.286,0.912
5230108880391040128,-47,6874,49,68,-0.01,4.15,0.01,0.009,-0.036,-0.153,0.028,0.046,-0.06,1.94,0.07,-0.01,1.35,0.01,-0.011,1.621,0.013,-2.336,433.696,2.326,-0.112,5.262,0.130,-0.023,0.285,0.024,-21.716,1472.299,17.899,-0.766,77.436,0.642
5230234568316046464,-74,7823,92,118,-0.01,4.21,0.01,0.012,-0.067,0.010,0.018,0.070,-0.06,0.61,0.10,-0.02,1.66,0.02,-0.011,1.669,0.009,-1.262,333.960,1.180,-0.296,9.370,0.359,-0.031,0.232,0.037,-23.214,1587.099,29.594,-0.645,76.233,0.848
661223478078241024,-53,7532,56,78,-0.01,4.27,0.01,0.014,-0.050,-1.041,0.074,0.090,-0.04,2.10,0.04,-0.01,1.21,0.01,-0.017,1.338,0.024,-7.371,589.432,8.609,-0.128,5.190,0.200,-0.021,0.223,0.024,-40.617,1837.844,32.330,-1.692,93.503,1.329
664306371244097152,-20,5309,22,30,-0.00,4.64,0.00,0.004,-0.013,-0.406,0.014,0.020,-0.29,0.64,0.26,-0.00,0.78,0.00,-0.003,0.701,0.003,-0.595,203.813,0.588,-0.008,0.351,0.008,-0.027,0.136,0.030,-29.469,5145.188,36.103,-0.906,212.278,1.032
664386708609153792,-13,5822,9,16,-0.00,4.57,0.00,0.002,-0.014,-0.301,0.016,0.021,-0.01,0.57,0.01,-0.00,0.91,0.00,-0.002,0.822,0.002,-0.196,232.407,0.351,-0.004,0.697,0.005,-0.007,0.380,0.008,-12.228,4172.632,10.600,-0.516,180.756,0.476
661322335343655424,-77,6988,127,149,-0.01,4.27,0.01,0.012,-0.081,-0.553,0.065,0.104,-0.14,1.74,0.16,-0.01,1.24,0.01,-0.013,1.345,0.011,-1.672,311.828,1.705,-0.150,3.893,0.234,-0.042,0.522,0.057,-28.746,1929.364,30.334,-0.940,97.043,0.998
3682370441215595264,-4,7011,5,7,-0.00,4.45,0.00,0.001,-0.005,-1.039,0.005,0.007,-0.00,0.72,0.01,-0.00,1.09,0.00,-0.001,1.026,0.001,-0.569,320.153,0.745,-0.007,2.287,0.013,-0.001,0.695,0.003,-4.729,2906.654,3.313,-0.218,135.748,0.141
3682741152727919360,-7,5949,8,11,-0.00,4.26,0.00,0.006,-0.012,-0.361,0.015,0.019,-0.00,0.01,0.00,-0.01,1.07,0.01,-0.010,1.265,0.010,-3.396,380.598,3.456,-0.031,1.798,0.033,-0.000,0.000,0.000,-20.972,2052.798,23.252,-0.899,103.782,1.012
3688748025268683136,-12,6002,13,18,-0.01,4.35,0.01,0.017,-0.028,-0.255,0.023,0.036,-0.64,6.55,0.74,-0.02,0.96,0.01,-0.007,1.081,0.007,-0.756,196.638,0.792,-0.011,1.365,0.011,-0.000,0.000,0.000,-65.500,2498.676,63.463,-1.936,124.266,1.865
3618368693995930112,-26,6643,31,41,-0.01,4.22,0.01,0.010,-0.036,-0.259,0.034,0.050,-0.07,2.27,0.06,-0.01,1.25,0.01,-0.014,1.438,0.012,-3.860,417.712,3.908,-0.095,3.612,0.097,-0.016,0.162,0.017,-24.278,1764.453,34.620,-1.013,90.980,1.291
3618472121103909760,-22,6406,24,33,-0.01,4.29,0.01,0.014,-0.025,-0.853,0.028,0.038,-0.51,6.85,0.25,-0.01,0.92,0.01,-0.010,1.138,0.010,-3.156,415.552,3.667,-0.039,1.964,0.039,-0.013,0.048,0.014,-39.074,2093.628,49.208,-1.482,112.110,1.680
3618509500203850240,-6,5752,8,10,-0.01,4.42,0.01,0.010,-0.014,-0.623,0.020,0.025,-0.78,12.80,0.49,-0.01,0.78,0.01,-0.005,0.896,0.004,-1.145,260.171,1.139,-0.007,0.792,0.007,-0.000,0.000,0.000,-35.287,3040.428,53.566,-1.116,149.272,1.534
3618564170843197824,-1,6657,3,3,-0.00,3.73,0.00,0.000,-0.001,-1.522,0.001,0.001,-0.00,0.00,0.00,-0.00,1.63,0.00,-0.000,2.899,0.000,-0.483,421.544,0.431,-0.018,14.857,0.027,-0.003,0.306,0.003,-0.126,560.049,0.134,-0.007,35.735,0.007
3618537297232187520,-1,5828,1,2,-0.00,4.34,0.00,0.002,-0.001,-0.471,0.001,0.001,-0.02,12.29,0.09,-0.00,0.83,0.00,-0.002,1.018,0.002,-0.387,247.843,0.463,-0.003,1.077,0.006,-0.001,0.153,0.001,-10.398,2477.128,7.863,-0.403,127.396,0.284
3618358905765958528,-7,6272,6,9,-0.01,4.07,0.00,0.008,-0.013,-0.293,0.010,0.016,-0.04,5.08,0.05,-0.00,1.13,0.00,-0.010,1.627,0.011,-2.550,368.127,2.486,-0.050,3.685,0.050,-0.000,0.000,0.000,-16.983,1276.700,14.200,-0.713,73.774,0.622
3618332513191626240,-8,6671,6,10,-0.00,4.23,0.00,0.006,-0.011,-0.402,0.024,0.027,-0.05,2.43,0.04,-0.00,1.22,0.01,-0.009,1.396,0.010,-3.729,438.996,4.520,-0.056,3.467,0.054,-0.004,0.549,0.003,-12.996,1808.907,19.921,-0.682,93.492,0.804
6220015824690741632,0,5389,1,1,-0.00,3.62,0.00,0.000,-0.003,-0.969,0.002,0.003,-0.00,13.30,0.00,-0.00,0.80,0.00,-0.000,2.281,0.001,-0.136,519.349,0.142,-0.004,3.951,0.004,-0.001,0.569,0.001,-0.396,494.006,0.333,-0.017,38.303,0.013
4114611350035266304,-24,6492,42,49,-0.00,4.38,0.01,0.011,-0.049,-0.538,0.046,0.067,-0.03,2.53,0.04,-0.01,1.05,0.01,-0.019,1.093,0.006,-0.641,250.744,0.683,-0.093,1.912,0.056,-0.064,0.711,0.024,-15.749,2571.663,69.937,-0.636,125.640,2.817
5629214799361163392,-21,6542,34,40,-0.01,3.93,0.00,0.007,-0.076,-1.620,0.055,0.094,-0.17,7.68,0.14,-0.01,0.91,0.01,-0.008,1.722,0.009,-2.408,573.818,2.287,-0.070,4.898,0.085,-0.011,0.080,0.025,-10.764,894.244,7.494,-0.453,60.689,0.341
5629458856586856832,-3,7590,21,21,-0.00,3.80,0.00,0.003,-0.012,-0.309,0.003,0.013,-0.00,1.47,0.00,-0.00,1.65,0.00,-0.006,2.694,0.006,-0.289,735.273,0.616,-0.059,21.490,0.096,-0.002,0.228,0.002,-2.709,625.429,1.649,-0.112,38.307,0.136
6008363448427624320,-98,6375,104,143,-0.03,4.28,0.02,0.037,-0.189,-1.008,0.152,0.243,-1.47,8.39,2.29,-0.05,0.87,0.04,-0.009,1.118,0.009,-0.942,262.534,0.909,-0.095,1.857,0.103,-0.058,0.843,0.059,-128.234,2065.322,93.922,-3.450,112.515,2.592
6009161831307679104,-21,6839,17,27,-0.01,3.97,0.03,0.029,-0.351,-2.062,0.433,0.557,-1.13,7.57,0.83,-0.03,0.90,0.05,-0.014,1.626,0.012,-3.192,392.786,3.120,-0.092,5.208,0.085,-0.000,0.000,0.000,-27.643,967.113,59.660,-0.946,64.233,1.915
4108050491076774400,-1,6369,1,2,-0.00,4.41,0.00,0.000,-0.006,-1.816,0.008,0.010,-0.00,12.70,0.00,-0.00,0.73,0.00,-0.000,0.886,0.000,-0.017,220.274,0.016,-0.001,1.164,0.001,-0.001,0.874,0.001,-1.034,2761.518,1.383,-0.031,145.191,0.052
4116591600483904896,-19,5388,20,28,-0.01,2.49,0.01,0.008,-0.015,-0.905,0.014,0.020,-0.05,13.46,0.02,-0.00,0.77,0.00,-0.065,8.245,0.061,-0.998,1863.939,1.494,-0.033,51.259,0.064,-0.001,0.999,0.001,-0.473,37.365,0.489,-0.075,6.079,0.078
4116796144003164160,-227,7415,196,300,-0.05,4.17,0.02,0.054,-0.464,-0.200,0.059,0.468,-0.22,1.38,0.73,-0.13,1.44,0.04,-0.029,1.633,0.034,-7.267,611.303,8.224,-0.761,7.242,0.658,-0.107,0.698,0.098,-154.044,1490.177,64.960,-3.455,76.029,2.233
4116786076599825536,-160,6913,97,187,-0.04,4.10,0.04,0.055,-0.687,-1.527,0.464,0.829,-1.51,6.07,1.88,-0.08,0.97,0.09,-0.018,1.450,0.019,-2.538,379.377,2.434,-0.323,4.310,0.207,-0.084,0.938,0.043,-119.575,1306.993,125.103,-3.581,78.257,3.547
5415850960219127040,-19,6948,19,28,-0.02,4.01,0.02,0.023,-0.063,-0.445,0.091,0.110,-0.15,2.32,0.35,-0.03,1.34,0.03,-0.027,1.894,0.027,-8.613,665.606,8.646,-0.198,7.501,0.201,-0.000,0.000,0.000,-36.638,1059.731,42.299,-1.420,60.944,1.439
5416266094577782016,-1081,10897,1032,1494,-0.06,4.25,0.06,0.087,-0.334,-1.064,0.256,0.420,-0.12,0.65,0.13,-0.10,1.88,0.12,-0.068,1.713,0.075,-7.945,788.332,8.567,-10.348,36.779,12.505,-0.134,0.853,0.094,-129.741,1461.797,139.764,-5.804,73.938,6.288
5416210706675991424,-59,8097,63,87,-0.01,3.97,0.02,0.022,-0.123,-1.779,0.176,0.215,-0.23,3.24,0.16,-0.02,1.16,0.03,-0.020,1.843,0.014,-3.294,424.065,2.198,-0.260,13.111,0.322,-0.022,0.311,0.026,-22.209,893.530,35.290,-0.929,57.094,1.349
3581272614783741440,-38,5680,50,64,-0.00,4.54,0.01,0.009,-0.042,-0.075,0.040,0.058,-0.67,1.06,0.40,-0.01,0.94,0.01,-0.005,0.860,0.005,-0.662,215.342,0.743,-0.018,0.693,0.024,-0.032,0.280,0.040,-38.105,3994.648,56.419,-1.209,172.168,1.714
3581213932646269696,-15,6478,13,20,-0.01,3.26,0.00,0.007,-0.018,-1.273,0.014,0.022,-0.01,1.12,0.01,-0.00,1.65,0.01,-0.027,4.993,0.038,-7.275,1703.768,11.052,-0.343,39.471,0.532,-0.000,0.000,0.000,-2.400,194.353,1.711,-0.158,16.243,0.108
3581744034690509056,-11,5807,9,14,-0.01,4.44,0.01,0.015,-0.027,-0.282,0.024,0.036,-0.85,7.14,0.96,-0.01,0.89,0.01,-0.006,0.936,0.006,-1.436,272.511,1.489,-0.010,0.896,0.010,-0.000,0.000,0.000,-77.959,3137.355,73.772,-2.143,147.947,2.087
3582122090595208064,-21,6241,40,46,-0.01,4.37,0.01,0.011,-0.017,-0.187,0.019,0.026,-0.57,2.84,0.27,-0.01,1.08,0.02,-0.007,1.122,0.007,-2.135,358.171,2.187,-0.038,1.724,0.045,-0.018,0.332,0.024,-32.677,2559.651,51.230,-1.127,123.656,1.428
3582384672012441984,-57,8008,52,77,-0.02,4.24,0.01,0.021,-0.266,-1.887,0.214,0.342,-0.44,3.84,0.47,-0.03,1.06,0.03,-0.013,1.287,0.012,-3.425,411.132,3.304,-0.158,6.150,0.149,-0.020,0.841,0.019,-58.310,1686.273,54.193,-1.720,91.691,1.575
3581446926032240256,-19,6347,20,28,-0.02,4.09,0.02,0.025,-0.111,-0.619,0.091,0.143,-0.44,5.95,0.52,-0.03,1.04,0.03,-0.016,1.525,0.016,-4.156,503.594,4.136,-0.063,3.398,0.062,-0.000,0.000,0.000,-55.650,1325.256,49.983,-1.802,77.767,1.635
3578592658270411264,-5,6165,5,8,-0.00,4.33,0.00,0.006,-0.012,-0.272,0.013,0.017,-0.15,5.00,0.17,-0.01,1.02,0.01,-0.006,1.146,0.007,-1.898,302.540,2.133,-0.021,1.708,0.024,-0.000,0.000,0.000,-24.766,2327.325,23.054,-0.897,116.915,0.854
3579040507395770112,-29,6186,38,48,-0.01,4.28,0.01,0.016,-0.025,-0.233,0.024,0.035,-0.46,4.96,0.50,-0.01,1.06,0.02,-0.012,1.238,0.010,-3.453,427.163,3.109,-0.044,2.021,0.054,-0.021,0.063,0.026,-43.657,2066.602,61.191,-1.449,106.248,2.034
3579062463267835264,-8,5779,11,14,-0.01,4.08,0.01,0.010,-0.016,-0.431,0.022,0.027,-0.31,12.67,0.29,-0.01,0.87,0.01,-0.011,1.416,0.010,-3.049,392.596,3.199,-0.030,2.013,0.032,-0.000,0.000,0.000,-15.823,1346.360,26.419,-0.733,80.916,1.050
3604270240508651776,-90,6320,108,141,-0.01,4.33,0.01,0.012,-0.131,-0.285,0.098,0.163,-0.54,3.65,0.34,-0.02,1.07,0.02,-0.012,1.175,0.010,-2.121,330.630,2.390,-0.102,1.983,0.128,-0.049,0.432,0.057,-44.024,2303.685,44.361,-1.299,114.915,1.521
3604167680985121664,-93,8565,87,128,-0.03,4.15,0.01,0.033,-0.069,-0.832,0.074,0.101,-0.09,1.81,0.09,-0.02,1.40,0.02,-0.035,1.655,0.070,-13.545,609.443,24.521,-0.639,13.349,0.801,-0.024,0.404,0.021,-81.166,1305.273,42.892,-3.752,72.204,1.972
3604126174421083520,-49,7434,32,58,-0.00,4.36,0.00,0.006,-0.048,-0.734,0.045,0.066,-0.02,0.93,0.03,-0.00,1.25,0.00,-0.008,1.225,0.008,-1.293,263.954,1.458,-0.075,4.119,0.052,-0.017,0.990,0.007,-20.204,2274.810,18.968,-0.746,108.379,0.736
3616427403137724800,-12,6015,15,20,-0.00,4.38,0.00,0.004,-0.010,-0.175,0.011,0.015,-0.15,4.98,0.14,-0.00,1.00,0.01,-0.004,1.070,0.005,-1.414,344.267,1.943,-0.018,1.348,0.024,-0.012,0.277,0.013,-19.897,2649.613,18.346,-0.767,128.376,0.622
3610391672712441216,-2,5539,1,2,-0.00,4.48,0.00,0.001,-0.002,-0.532,0.001,0.003,-0.07,13.40,0.05,-0.00,0.76,0.00,-0.001,0.829,0.000,-0.124,138.210,0.175,-0.002,0.583,0.001,-0.001,0.328,0.003,-6.177,3512.040,4.081,-0.158,164.696,0.147
3616696302449995520,-19,6166,20,28,-0.01,4.12,0.01,0.014,-0.086,-0.362,0.084,0.120,-0.46,6.51,0.40,-0.03,1.04,0.03,-0.010,1.475,0.012,-2.462,485.729,3.446,-0.031,2.832,0.041,-0.000,0.000,0.000,-38.865,1443.228,29.107,-1.096,82.215,0.845
3616531173843287680,-1,6011,5,5,-0.00,4.19,0.00,0.002,-0.001,-0.676,0.001,0.001,-0.11,12.12,0.02,-0.00,0.84,0.00,-0.002,1.224,0.001,-0.204,266.165,0.652,-0.002,1.762,0.003,-0.006,0.416,0.002,-2.860,1709.622,8.174,-0.120,98.223,0.312
5297693936006551936,-53,8294,59,80,-0.02,4.10,0.02,0.029,-0.348,-1.781,0.309,0.466,-0.48,3.37,0.46,-0.04,1.14,0.06,-0.018,1.574,0.017,-0.648,210.214,0.676,-0.094,10.561,0.105,-0.000,0.000,0.000,-50.436,1188.484,61.200,-1.666,70.773,1.856
5300794386997845632,-44,6047,79,91,-0.01,4.16,0.02,0.019,-0.039,-0.792,0.034,0.052,-1.30,12.60,0.63,-0.01,0.82,0.02,-0.010,1.247,0.007,-1.025,298.703,0.981,-0.049,1.877,0.075,-0.028,0.259,0.044,-30.317,1610.170,52.835,-1.110,94.669,1.866
5445002994900821504,-119,8101,139,183,-0.02,4.34,0.02,0.027,-0.060,-0.365,0.118,0.133,-0.39,0.63,0.20,-0.05,1.46,0.06,-0.017,1.357,0.016,-6.976,660.531,6.147,-0.411,7.131,0.436,-0.047,0.440,0.052,-63.772,2086.253,97.325,-1.961,98.601,2.127
6216948496487167232,-4,4363,5,6,-0.00,4.67,0.01,0.006,-0.015,-0.331,0.017,0.023,-2.46,11.79,1.18,-0.00,0.60,0.01,-0.002,0.595,0.002,-0.154,100.285,0.159,-0.000,0.115,0.000,-0.000,0.000,0.001,-41.258,6032.279,75.506,-1.143,237.658,1.697
5654085198327921536,-17,5943,24,29,-0.01,4.48,0.01,0.009,-0.013,-0.121,0.018,0.022,-0.62,2.00,0.42,-0.01,1.00,0.01,-0.004,0.952,0.003,-0.623,235.084,0.616,-0.015,1.019,0.017,-0.017,0.344,0.021,-38.707,3371.933,57.183,-1.056,152.207,1.511
5468042749961600128,-18,7024,39,43,-0.00,4.00,0.00,0.006,-0.024,-0.467,0.014,0.028,-0.03,2.88,0.02,-0.00,1.28,0.00,-0.011,1.881,0.011,-3.510,648.716,3.602,-0.078,7.750,0.117,-0.010,0.344,0.020,-8.356,1021.384,8.880,-0.396,60.181,0.388
4360639132663343744,-1,5457,1,1,-0.00,3.24,0.00,0.000,-0.000,-0.651,0.000,0.000,-0.00,1.12,0.00,-0.00,1.75,0.00,-0.001,5.265,0.002,-0.077,1235.879,0.219,-0.003,22.114,0.006,-0.000,0.918,0.000,-0.115,201.291,0.092,-0.009,16.088,0.007
6722888432725412352,-115,6859,147,187,-0.01,4.32,0.01,0.013,-0.182,-1.161,0.187,0.261,-0.29,3.38,0.23,-0.01,1.04,0.01,-0.012,1.168,0.011,-2.090,331.178,2.144,-0.162,2.725,0.193,-0.055,0.481,0.070,-34.724,2167.895,40.617,-1.167,111.120,1.304
5634743380043971072,-17,6130,18,25,-0.00,4.53,0.00,0.006,-0.016,-0.330,0.017,0.024,-0.16,0.33,0.19,-0.00,0.99,0.01,-0.005,0.899,0.005,-1.480,290.174,1.562,-0.020,1.027,0.018,-0.017,0.296,0.015,-38.788,3679.479,40.638,-1.225,164.100,1.276
6145744054752654976,-44,5852,75,87,-0.01,4.07,0.02,0.026,-0.035,-0.351,0.048,0.059,-1.33,10.55,0.74,-0.02,0.93,0.04,-0.011,1.467,0.010,-2.389,421.105,2.333,-0.074,2.282,0.100,-0.036,0.215,0.053,-30.168,1324.753,64.104,-1.129,78.937,2.020
6084191989383344896,-10,5964,13,17,-0.01,4.12,0.01,0.012,-0.037,-0.680,0.033,0.050,-0.44,12.39,0.38,-0.01,0.84,0.01,-0.010,1.328,0.008,-2.649,437.402,2.923,-0.025,2.011,0.032,-0.000,0.000,0.001,-21.953,1458.780,31.156,-0.830,87.373,1.162
6200674384366023424,-31,5638,50,59,-0.01,4.44,0.02,0.025,-0.034,-0.353,0.049,0.060,-2.56,11.29,1.53,-0.02,0.82,0.03,-0.006,0.900,0.006,-1.082,265.849,1.088,-0.017,0.739,0.020,-0.029,0.261,0.037,-76.119,3171.167,137.251,-2.141,150.987,3.576
4073552046759171072,-16,7652,12,20,-0.00,3.98,0.00,0.004,-0.014,-0.662,0.008,0.016,-0.01,2.26,0.02,-0.00,1.34,0.00,-0.004,1.957,0.008,-0.495,415.086,1.409,-0.083,11.774,0.103,-0.005,0.893,0.003,-7.196,944.142,5.300,-0.313,56.604,0.212
3837944121000379648,-3,5250,9,9,-0.00,4.56,0.00,0.004,-0.009,-0.393,0.010,0.013,-0.75,9.96,0.37,-0.00,0.74,0.01,-0.002,0.744,0.002,-0.521,211.789,0.537,-0.002,0.379,0.004,-0.000,0.000,0.014,-21.097,4376.785,36.194,-0.618,190.262,0.909
3839220276043255296,-20,11719,30,36,-0.01,4.11,0.00,0.008,-0.019,-1.507,0.029,0.035,-0.01,0.68,0.00,-0.01,1.96,0.01,-0.012,2.039,0.019,-5.967,1284.813,9.502,-0.643,70.434,1.726,-0.003,0.491,0.014,-13.873,1029.336,11.216,-0.613,57.382,0.491
5390067687423965824,-19,7600,12,22,-0.00,4.23,0.00,0.004,-0.011,-0.566,0.013,0.017,-0.01,1.67,0.02,-0.00,1.32,0.00,-0.005,1.450,0.006,-0.517,490.420,0.798,-0.025,6.305,0.025,-0.005,0.810,0.004,-11.588,1693.089,9.291,-0.475,86.304,0.369
6102225285747268992,-10,5903,12,16,-0.01,4.15,0.01,0.010,-0.015,-0.492,0.012,0.020,-0.17,11.98,0.16,-0.00,0.87,0.00,-0.010,1.303,0.011,-3.421,411.793,2.807,-0.031,1.861,0.026,-0.012,0.084,0.016,-28.638,1576.989,18.476,-1.151,91.238,0.859
6631415761131670912,-11,5766,15,19,-0.01,4.07,0.01,0.011,-0.024,-0.486,0.023,0.033,-0.24,13.35,0.11,-0.00,0.85,0.01,-0.010,1.419,0.010,-1.797,393.216,1.914,-0.032,2.006,0.031,-0.016,0.352,0.016,-22.646,1317.711,24.217,-0.933,80.032,0.969
5248336923454472064,-119,10436,130,176,-0.02,4.38,0.02,0.026,-0.170,-0.354,0.094,0.194,-0.07,0.13,0.16,-0.09,2.04,0.05,-0.013,1.524,0.014,-4.250,584.171,4.213,-1.064,24.764,1.201,-0.023,0.928,0.025,-96.141,2032.812,64.473,-2.518,92.400,1.900
5248696021385766528,-15,6517,19,24,-0.01,4.10,0.01,0.012,-0.031,-0.177,0.032,0.045,-0.09,2.74,0.08,-0.01,1.30,0.01,-0.016,1.679,0.014,-3.256,532.867,3.308,-0.058,4.568,0.064,-0.000,0.000,0.001,-24.434,1353.742,27.521,-0.930,74.077,1.007
3824738543969555840,-14,6237,15,20,-0.02,4.13,0.02,0.034,-0.061,-1.079,0.057,0.084,-0.52,11.31,0.54,-0.01,0.83,0.01,-0.036,1.301,0.037,-12.072,459.264,12.781,-0.124,2.309,0.134,-0.000,0.000,0.000,-77.541,1466.365,84.089,-3.446,88.945,3.612
5453337434775884672,-38,6306,43,58,-0.01,4.25,0.01,0.015,-0.035,-0.383,0.030,0.045,-0.46,4.97,0.44,-0.02,1.05,0.02,-0.010,1.278,0.010,-2.558,411.497,2.541,-0.068,2.331,0.068,-0.029,0.237,0.030,-41.673,1917.580,44.508,-1.341,101.038,1.432
5453614683504560384,-136,5580,211,251,-0.01,4.46,0.01,0.014,-0.275,-0.343,0.118,0.299,-2.08,11.87,1.17,-0.02,0.80,0.01,-0.011,0.873,0.009,-0.679,233.536,0.667,-0.054,0.666,0.090,-0.104,0.104,0.149,-55.432,3333.377,66.669,-1.754,156.513,2.618
5453520915778297600,-12,5400,13,18,-0.01,4.43,0.01,0.011,-0.034,-0.099,0.029,0.045,-1.00,12.50,0.69,-0.01,0.84,0.01,-0.006,0.917,0.006,-1.162,247.950,1.143,-0.006,0.645,0.006,-0.000,0.000,0.000,-44.052,3198.432,61.513,-1.409,148.736,1.649
6088334571239818880,-73,5871,335,343,-0.02,4.43,0.09,0.089,-0.037,-0.560,0.041,0.055,-8.46,9.61,2.09,-0.02,0.82,0.13,-0.020,0.916,0.007,-1.112,284.985,1.026,-0.041,0.902,0.163,-0.057,0.269,0.210,-96.279,3035.839,530.674,-2.762,147.706,14.500
4375019683899850112,-26,5456,25,37,-0.01,4.59,0.00,0.008,-0.022,-0.373,0.022,0.031,-0.69,3.05,0.92,-0.01,0.81,0.01,-0.003,0.750,0.003,-0.324,154.000,0.321,-0.010,0.449,0.008,-0.031,0.564,0.025,-56.233,4588.433,43.727,-1.546,195.346,1.234
5623824817266356864,-78,10523,84,115,-0.02,4.21,0.08,0.079,-0.331,-0.981,0.791,0.858,-0.48,0.68,0.14,-0.09,1.88,0.36,-0.024,1.788,0.027,-9.987,751.610,11.131,-1.517,35.197,1.684,-0.023,0.745,0.022,-68.234,1352.624,263.631,-2.240,69.244,7.043
5630723604195094912,-13,6772,13,19,-0.01,4.05,0.01,0.015,-0.033,-0.928,0.048,0.059,-0.18,4.39,0.12,-0.01,1.09,0.02,-0.016,1.632,0.015,-4.138,471.430,3.656,-0.092,5.041,0.079,-0.000,0.000,0.000,-25.856,1178.448,31.101,-0.993,70.294,1.207
