source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,feh,feh_unc,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,tmag,Mast,Rast
6386029023784346880,325095118,338.879205184452,-66.971514736454,-2.38935590612402,-143.08510942631,2.73676909943187,135.852996826172,0.12899999320507,5891.4688,79.0294858634857,4.2484484,0.178487603825541,-0.8551321,0.0687351841363312,53.9555632918,70.2429967608,64.1390611141,77.5235468692,11.7582698712636,0.935398240793228,1.21269128009788
5771850040487711616,406864268,227.32751202154,-81.8024280694472,-19.2710833647541,-41.6045304607118,3.22333752424406,76.0270004272461,0.131999999284744,5741.208,88.3240711594211,4.1381245,0.179565679168221,-0.51001644,0.0770779944282409,36.0481071234,46.4398868013,49.1962823593,75.3849117258,11.6492099319179,1.01511320332147,1.42315237624247
5924508914946150784,214546995,261.681220669681,-53.9280101312203,2.99483986930565,7.34184603369949,2.33466383913845,-24.6420001983643,0.0900000035762787,6098.1484,73.7529989640006,4.24203,0.178993446148886,-0.5702586,0.0546283476092708,80.4867413434,98.5117139692,93.9837696343,126.765980014,11.981422562753,1.05333642005505,1.29088694673663
6693984127439926016,269633534,302.117253205365,-37.8347548491566,21.8659705452957,4.24112321701,2.06978417857003,3.33999991416931,0.28600001335144,5718.4053,94.2406878473924,4.0026484,0.188275521270223,-0.64777994,0.0932858882704259,27.4665248364,41.1760397533,43.3662526523,58.040851557,11.9329647765121,1.0341650836655,1.68662310422591
2619737636025378304,38157802,333.011209924042,-7.17280883061215,1.89974867115017,13.5624997519416,4.46092271439608,7.4539999961853,0.0949999988079071,5458.8296,78.7075755068343,4.347389,0.178200051863177,-0.5610423,0.0542444709844734,51.8393351228,80.8608847826,85.495397267,97.6740548081,11.4156440498188,0.866862776354976,1.03243989466314
2619727916514883328,38157030,332.919014514217,-7.33770844488132,30.4211439573469,-19.1298628111071,1.35643124049177,-31.367000579834,0.29899999499321,6738.212,76.5926624007591,4.0537424,0.207550095527402,-0.7278404,0.0964704723852696,45.9881032636,61.9478564407,55.2472401124,59.5363599567,11.916202868551,1.257695928082,1.76607620977272
2619719013047188096,38135058,332.524200780319,-7.35628098630347,35.1105409555436,-32.6534223474828,2.36530668284631,-15.4770002365112,0.114000000059605,5777.559,85.6854686433703,4.116138,0.184026452846649,-0.70490503,0.0763597193784373,43.6794268923,53.7622938967,44.7298195847,46.1267744821,11.8043279668399,0.987733287822,1.44625502716336
4683872839441659008,266966571,2.99739348183016,-77.1589745460944,-78.4060032950743,-17.3736439554932,9.4993911831841,42.1599998474121,0.10700000077486,4294.2046,86.2047495472412,4.557325,0.186060235503637,-0.5285487,0.0715127351267845,27.9623587197,44.3883894385,54.6244578211,78.5867196325,11.3577900363417,0.565038502326076,0.646237208338071
2600698737492224896,188499952,334.881264168578,-12.9651398968055,0.307595430697183,-36.640091340339,2.68921534020425,-9.48805710357666,0.440076291035497,5566.75,82.6386843196534,4.074177,0.182005523779826,-0.76748705,0.0629356061045671,36.2699348173,46.8301666813,34.5871146129,51.546424876,11.4400032529926,0.936689621074429,1.47792187129252
2600480617577850240,188500684,335.065151605669,-13.3865062436955,12.5191703352356,-43.4919801469911,3.19929925768419,1.3808843258667,0.443487115058354,5723.942,83.9230584392355,4.3016686,0.180463153681329,-0.56388044,0.0936709936997137,25.8948489659,33.9655381365,33.2167957277,47.341740438,11.5380319290093,0.942954380029102,1.13730774272559
6432272593064889984,295174363,270.308893194717,-70.6606850600802,4.89979719111956,-40.0668825946064,2.50753868897498,-64.7040023803711,0.187999993562698,5993.418,81.6135063575068,4.0944076,0.178565539731061,-0.5078597,0.0740347458932227,39.1788640141,64.5046732678,61.860196447,72.6073996886,11.4900603559332,1.10095633315986,1.56240114859065
6352617755930841216,274014089,353.109030559064,-80.2646008030142,58.72941983316,-20.9143403222145,4.0679177511228,60.1679992675781,0.246999993920326,5757.996,101.924003293709,4.4917073,0.181552688952097,-1.5545778,0.14420422997194,31.6184948004,32.8601504194,28.8766618427,43.0058902597,11.9613542058128,0.719722496128303,0.81827103297124
